Animal,DOB,Date,Sex,BW,Genotype,pain,trial,data,Housing
HWM8,8.14.19,M,34.2,C57BL/6,no,3,-3.41,normal
HWM8,8.14.19,M,34.2,C57BL/6,no,3,-3.55,normal
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,11.86,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,11.77,30 deg 
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,11.67,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,11.65,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,11.62,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,11.40,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,8.27,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,2.67,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,-2.55,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,-5.43,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,2.04,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,-1.14,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,-23.78,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,-7.59,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,13.08,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,14.03,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,14.58,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,14.88,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,14.76,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,14.57,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-0.50,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-0.65,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-0.64,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-0.56,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-0.45,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-0.19,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-0.06,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-0.22,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-0.54,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-3.76,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-10.51,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-26.43,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-86.78,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-93.82,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,-11.03,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,3.78,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,3.36,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,3.08,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,2.93,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,2.70,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,2.49,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,2.34,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-0.17,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-0.28,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-0.29,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-0.34,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-0.33,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-0.20,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-0.04,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,0.03,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,0.12,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,0.06,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-0.21,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-0.43,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-0.53,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-2.40,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-13.12,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-32.74,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-68.20,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,-30.63,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,0.58,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,1.38,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,1.51,30 deg
HWM9,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,1.40,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-0.18,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-0.43,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-0.70,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-0.71,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-0.83,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-0.89,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-0.91,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-2.85,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-8.49,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-19.06,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-52.83,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,-24.97,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,0.94,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,1.71,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,1.63,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,1.47,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,1.41,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,1.45,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,1.55,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,0.12,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-0.03,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-0.17,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-0.09,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-0.04,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-0.11,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-0.07,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-0.13,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-1.43,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-9.18,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-27.63,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-69.42,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-72.91,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,-8.39,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,2.53,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,2.97,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,3.17,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,3.26,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,3.07,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.94,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-2.06,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-2.01,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.97,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-2.02,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.78,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.54,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.39,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.26,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.51,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.62,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.49,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.37,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.31,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.24,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.22,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.86,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-7.72,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-25.25,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-47.08,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-84.40,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-51.87,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,-1.95,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,1.44,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,1.03,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,0.84,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,0.46,30 deg
HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,0.13,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.28,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-1.00,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.93,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.74,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.56,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.44,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.32,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.18,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.16,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.17,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.12,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.25,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-0.54,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-2.66,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-10.12,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-17.21,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-24.12,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-21.17,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,-3.42,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,0.12,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,0.23,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,0.46,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,0.61,30 deg
HWM11,8.15.19,M,21.3,FLD,no,1,0.65,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,2.24,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,2.17,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,1.98,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,1.72,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,1.59,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,1.57,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,1.34,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,1.25,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,1.24,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,0.88,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,0.53,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,0.34,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-3.33,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-10.78,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-19.88,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-39.34,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-68.13,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-42.82,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-7.97,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-3.14,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-1.35,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-0.61,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-0.31,30 deg
HWM11,8.15.19,M,21.3,FLD,no,2,-0.10,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,0.39,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,0.38,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,0.37,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,0.36,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,0.22,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,0.07,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,0.02,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-0.13,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-0.25,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-0.24,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-0.47,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-1.28,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-3.79,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-9.29,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-20.71,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-34.79,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-49.20,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-19.44,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,-0.26,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,0.39,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,1.04,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,1.25,30 deg
HWM11,8.15.19,M,21.3,FLD,no,3,1.09,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.41,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.55,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.48,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.42,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.32,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.23,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.25,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.33,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.42,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.58,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.61,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-0.81,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-2.51,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-7.96,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-11.00,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-18.55,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-34.42,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-21.40,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,-1.17,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,0.75,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,0.82,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,0.64,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,0.51,30 deg
HWM12,8.15.19,M,16.8,FLD,no,1,0.53,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-0.14,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-0.18,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-0.07,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.03,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.08,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.18,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.19,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.09,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.06,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.05,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-0.03,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.06,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-0.07,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-0.55,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-4.24,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-13.99,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-31.13,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-53.09,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-20.43,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-2.68,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,-0.71,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.16,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.34,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.28,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.35,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.44,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.39,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.51,30 deg
HWM12,8.15.19,M,16.8,FLD,no,2,0.60,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,0.59,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,0.57,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,0.50,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,0.24,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,0.00,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-0.04,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-0.07,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-0.10,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-0.12,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-0.08,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-0.09,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-0.32,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-2.39,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-7.58,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-16.86,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-26.59,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,-7.82,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,0.97,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,1.27,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,1.08,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,0.77,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,0.53,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,0.45,30 deg
HWM12,8.15.19,M,16.8,FLD,no,3,0.39,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,0.37,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,0.39,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,0.41,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,0.23,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,0.06,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,0.15,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,0.24,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,0.22,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,0.27,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,0.18,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,-0.58,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,-4.02,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,-8.97,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,-33.85,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,-65.77,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,-19.36,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,2.47,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,2.54,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,2.46,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,2.39,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,2.23,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.19,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.31,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.37,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.48,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.65,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.68,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.55,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.33,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.20,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.21,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.30,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.35,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.39,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-0.95,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-5.83,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-4.46,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-21.75,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-67.73,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-67.02,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,-6.11,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,2.56,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,2.10,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,1.96,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,1.72,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,1.41,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-1.93,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.11,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.20,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.18,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.15,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.14,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.11,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.10,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.01,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-1.89,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-1.88,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-1.92,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-1.95,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-1.97,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.00,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.05,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.20,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.33,30 deg
